,AdministrativeDivision,Country,Latitude,Longitude,Deaths,Confirmed,Recovered,Date
72222,NewfoundlandAndLabrador,Canada,53.1355,-57.6604,4.0,276.0,269.0,2020-10-03
72223,NewfoundlandAndLabrador,Canada,53.1355,-57.6604,4.0,277.0,269.0,2020-10-04
72224,NewfoundlandAndLabrador,Canada,53.1355,-57.6604,4.0,277.0,269.0,2020-10-05
72225,NewfoundlandAndLabrador,Canada,53.1355,-57.6604,4.0,277.0,269.0,2020-10-06
72226,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-01
72227,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-02
72228,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-03
72229,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-04
72230,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-05
72231,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-06
72232,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-07
72233,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-08
72234,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-09
72235,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-10
72236,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-11
72237,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-12
72238,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-13
72239,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-14
72240,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-15
72241,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-16
72242,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,,,,2020-07-17
72243,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,34.0,0.0,2020-07-18
72244,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,36.0,0.0,2020-07-19
72245,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,38.0,0.0,2020-07-20
72246,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,40.0,0.0,2020-07-21
72247,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,40.0,0.0,2020-07-22
72248,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,43.0,0.0,2020-07-23
72249,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,46.0,0.0,2020-07-24
72250,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,51.0,0.0,2020-07-25
72251,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,56.0,0.0,2020-07-26
72252,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,57.0,0.0,2020-07-27
72253,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,62.0,0.0,2020-07-28
72254,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,63.0,0.0,2020-07-29
72255,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,65.0,0.0,2020-07-30
72256,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,67.0,0.0,2020-07-31
72257,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,69.0,0.0,2020-08-01
72258,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,72.0,0.0,2020-08-02
72259,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,73.0,0.0,2020-08-03
72260,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,73.0,0.0,2020-08-04
72261,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,78.0,0.0,2020-08-05
72262,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,78.0,0.0,2020-08-06
72263,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,81.0,0.0,2020-08-07
72264,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,88.0,0.0,2020-08-08
72265,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,91.0,0.0,2020-08-09
72266,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,95.0,0.0,2020-08-10
72267,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,95.0,0.0,2020-08-11
72268,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,96.0,0.0,2020-08-12
72269,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,98.0,0.0,2020-08-13
72270,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,102.0,0.0,2020-08-14
72271,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,104.0,0.0,2020-08-15
72272,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,104.0,0.0,2020-08-16
72273,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,110.0,0.0,2020-08-17
72274,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,112.0,0.0,2020-08-18
72275,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,112.0,0.0,2020-08-19
72276,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,112.0,0.0,2020-08-20
72277,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,115.0,0.0,2020-08-21
72278,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,116.0,0.0,2020-08-22
72279,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,116.0,0.0,2020-08-23
72280,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,116.0,0.0,2020-08-24
72281,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,117.0,0.0,2020-08-25
72282,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,117.0,0.0,2020-08-26
72283,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,119.0,0.0,2020-08-27
72284,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,122.0,0.0,2020-08-28
72285,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,122.0,0.0,2020-08-29
72286,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,122.0,0.0,2020-08-30
72287,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,124.0,0.0,2020-08-31
72288,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,124.0,0.0,2020-09-01
72289,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,128.0,0.0,2020-09-02
72290,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,129.0,0.0,2020-09-03
72291,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,129.0,0.0,2020-09-04
72292,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,130.0,0.0,2020-09-05
72293,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,130.0,0.0,2020-09-06
72294,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,137.0,0.0,2020-09-07
72295,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,138.0,0.0,2020-09-08
72296,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,138.0,0.0,2020-09-09
72297,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,142.0,0.0,2020-09-10
72298,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,147.0,0.0,2020-09-11
72299,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,148.0,0.0,2020-09-12
72300,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,151.0,0.0,2020-09-13
72301,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,153.0,0.0,2020-09-14
72302,Barceloneta,PuertoRico,18.445267262949493,-66.56120485716582,0.0,154.0,0.0,2020-09-15
